   -0.166297     1.676924     0.374940     1.346895    -0.587614     2.088069     0.682515     0.427282    -0.916630     0.628684     2.221995     2.112721      1
    1.213661     1.028137     0.604974     2.396071     0.188530     1.011792     3.451499    -0.015644     1.728365    -1.968611     2.144727    -0.736373      1
    0.936245     0.548412    -1.280345     0.279650    -2.518667    -0.032853     1.038163    -1.719714     0.705002    -0.328955     1.604562     0.537162      1
    1.512351     0.998968    -1.755325    -0.384463    -2.118462    -0.137134    -1.728153    -1.695664     2.430026     0.922883     0.103277    -0.667763      1
   -1.803208    -0.308244    -1.870974    -2.863402    -4.280300    -1.569518    -2.159574    -2.839369    -1.567374    -1.343365    -1.333064    -4.448017      1
    0.092860    -0.025618     0.338750    -1.242262    -1.004179    -1.039552    -0.374068    -2.124356     1.169267    -1.278016    -0.148580    -1.123056      1
    0.605589     1.534173    -0.888373    -0.651141    -3.422978     0.058654    -0.460420    -2.853806     1.375474    -1.554410     0.965597     0.614247      1
    1.541345    -0.923380    -0.980703    -0.004015    -4.448298    -0.541747    -1.313644    -1.049176     0.487277    -1.491186     0.537881     0.109305      1
    3.555625     0.040486     0.693608    -0.049594     0.281160     0.682752     2.438772    -1.669738     0.430176     0.645726     1.039862     1.794168      1
    0.802413     0.178826     0.083087    -0.132106    -1.397510     0.710625     1.226110    -1.281669     2.536704     1.703584     1.257977    -0.050972      1
   -0.176203     0.954181     0.412968    -0.777172    -0.429122     0.920407     1.509656    -0.665217     1.413652    -1.008736    -0.546092     2.096615      2
   -0.029538    -0.323989     0.446891     1.319586    -0.325833    -0.427782     1.488397     1.185282     1.111549     0.332391     0.133946     4.243981      2
   -1.291599     2.597504     3.209803     1.905093     0.556826     0.194392     0.929838     1.623397     1.984546    -0.253994     1.136897     3.166625      2
   -2.399975    -1.349641     0.512948    -0.180310    -0.642856    -0.580053    -0.063531     0.296943     1.448696    -0.939472    -0.462763     0.570272      2
   -1.747512     1.282705     2.585173     0.283875     0.277698    -0.006871     1.532726     0.653978     1.960620    -2.395480     0.776727     2.683007      2
    0.171993     0.758242     1.313580     1.825214     0.572565     0.696650     0.128345     0.905727     3.311566    -0.342889     2.977526     4.653177      2
