   -1.462822     3.435350     0.372724    -0.744869    -0.073995     0.875426     1.477336     0.792728     0.950990    -2.126139     1.372106    -1.495248      1
   -0.845698     3.485813     1.437984    -1.545342    -0.622222    -0.171724     1.476182    -0.097551     2.758772     0.056043     4.139924     1.261774      1
    0.584760     2.453351     3.401598    -2.541957     0.299866    -0.250494     0.689877     2.374769     1.976848     1.782032     3.148817     0.185707      1
   -0.335458     0.412802     1.269769    -2.470671     0.786478     0.826448     2.833178     3.383929     2.549351    -0.284477     3.607617    -0.722156      1
   -1.181752     1.124827     1.870589    -2.259385    -0.522454    -1.584799    -0.693936     1.298166     0.513542    -1.114921     2.943554     0.360241      1
   -0.575390     3.090761     2.235540    -0.649274     2.568639     0.152876     2.029141     2.452786     1.329272     0.645661     2.896592     0.075639      1
    0.710401     1.114186     1.044446    -0.763269    -0.081343     1.933276    -0.100867     2.318560     0.512561    -1.171473     1.013264     0.975328      1
   -1.618077     2.210781     2.937518    -1.329900    -1.720842     1.861962     0.280159     2.910361    -0.094037    -0.863158     2.994728    -0.532819      1
    1.008136     2.848425     2.572861    -1.700986     0.675643     1.252805     1.984443     2.116700     2.223860    -0.397826     3.981541    -0.188362      1
   -0.918231     0.904614     0.011491    -2.919327     0.007906     0.171507     0.094456     0.274276     0.273820    -1.253512     1.529871     0.799278      1
   -0.977116     1.569348     0.801317     1.683324     0.685319     3.811506     3.848311     0.633672     0.125442    -2.899896    -0.267046     0.944631      2
    0.458503    -2.826172    -0.848213     2.874492    -0.019753     1.826410    -0.705184    -2.851381     1.241131    -1.377268    -1.183679     0.488198      2
   -0.475949    -0.911642    -2.652643     1.953567    -1.660665     0.674807     0.571897    -1.155538    -0.515196    -0.816674     0.562525     1.855500      2
   -1.252747     0.829868    -0.667407     0.673946     0.320588     1.053029     0.067555    -1.853656     0.749125    -2.377356    -1.393805    -0.313607      2
    0.223014    -0.027215    -0.172710     1.480794    -0.195847     3.001382     1.266591    -0.630325    -0.413736    -1.426797    -0.151678     2.529618      2
   -1.642576    -1.001107     0.467854     1.221150    -0.501529     2.526091     2.053965    -2.415883    -1.791941    -1.939415     0.164159     1.369873      2
    0.812700     1.396094     0.692080     0.904743     2.146022     3.098975     3.444203     0.793855     2.004572    -1.037922     0.460899     1.973074      2
   -1.420354    -1.165749     0.709271     1.274421     2.755565     4.035395     1.091614    -0.152507     0.789376    -2.163297    -1.292202     2.941007      2
   -1.515799     1.052258     1.956421     1.760898    -0.196940     1.638995     1.207604    -1.531837    -0.701326    -1.524068    -0.584727     1.551389      2
    0.365681     0.053677    -1.381654     1.094848     2.598916     1.764983     2.451978     0.077825     1.216776    -2.545144     1.207872     3.159867      2
    0.169725     1.201336     1.745727    -0.938100     1.759204    -1.648952    -1.096465     1.441441     0.814087    -1.045425     0.976988     0.312643      3
    1.171748     1.150167     1.807143    -0.656474     1.064110     0.891486    -1.795087     0.992714    -2.761755     0.744886    -1.491170    -1.963846      3
   -1.015265     1.513441    -0.876965    -3.743998     0.978761    -2.581203    -1.672792     0.166945    -1.059309    -4.394557    -2.121981    -1.204685      3
   -1.529293    -0.408784    -0.363120    -4.520108    -1.228347    -0.972437    -1.266022    -0.772367    -3.317625    -2.467442    -1.053595     0.428325      3
    0.530655    -0.798793     1.628148    -1.410701    -0.580290    -1.574746    -1.825554     0.038830    -3.107702    -1.400319    -0.914177    -1.517564      3
    2.011243     0.299092     1.252770    -2.641516     0.527200    -1.349942    -0.570926     1.802780    -1.013285     0.385198    -1.290362    -0.963776      3
   -1.204916     0.731626    -0.102462    -2.855927    -0.345727    -2.199199    -1.525171     0.072118    -3.431369    -1.608952    -3.368857    -3.057611      3
    0.362214     2.272518     1.257407     0.117074     0.134920    -3.405011     1.685703     1.338056    -3.594912     0.109986    -0.205395    -0.759437      3
    1.164186     2.963522     1.676299    -2.447555     0.717954    -1.633293    -1.953071     2.969988    -1.971596    -0.793228    -0.388368     1.279039      3
    0.684253     0.706003     1.126192    -1.604706     0.449770     0.296007     0.450938     2.694044     1.066120    -1.454092     1.308792     0.399631      3
   -0.913882    -0.858519    -2.338523    -0.602361     0.474824    -0.637146    -2.409675     2.689182     1.384082     1.189725     1.848424     2.531551      4
    1.484975    -0.541315     0.190216     0.206385     0.327867    -0.658427    -0.171957     1.029860     1.405062    -0.005273     1.798566     0.605332      4
    1.181500     0.541470     0.922174    -0.368067    -0.759395    -0.952243    -1.788892     0.953161    -0.656780     0.501891     1.426600     2.906149      4
    1.182198     2.447183     1.985248     0.670534     2.366197     0.839197     0.822072     4.416549     2.729040     2.228349     0.520199     4.747570      4
   -0.174523     1.611703    -0.225485    -0.326015    -1.992521    -0.686407    -1.398974     2.323966     2.667534    -0.371194     2.858657     2.020745      4
